,Unnamed: 0,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Year,Month,Date,Day_of_Week,Part_of_Day
9815,9815,800f467b-53a3-4d20-9342-51fe4fa36ebb,heart,2020-10-03 19:27:00,GIF,food,positive,60,2020,October,3,Saturday,Evening
9816,9816,800f467b-53a3-4d20-9342-51fe4fa36ebb,hate,2020-12-31 01:02:00,GIF,food,negative,5,2020,December,31,Thursday,Night
9817,9817,800f467b-53a3-4d20-9342-51fe4fa36ebb,dislike,2020-10-07 12:43:00,GIF,food,negative,10,2020,October,7,Wednesday,Afternoon
9818,9818,800f467b-53a3-4d20-9342-51fe4fa36ebb,like,2020-07-29 22:46:00,GIF,food,positive,50,2020,July,29,Wednesday,Night
9819,9819,800f467b-53a3-4d20-9342-51fe4fa36ebb,disgust,2021-01-29 00:13:00,GIF,food,negative,0,2021,January,29,Friday,Night
9820,9820,800f467b-53a3-4d20-9342-51fe4fa36ebb,heart,2021-01-10 19:06:00,GIF,food,positive,60,2021,January,10,Sunday,Evening
9821,9821,800f467b-53a3-4d20-9342-51fe4fa36ebb,intrigued,2021-04-17 12:50:00,GIF,food,positive,45,2021,April,17,Saturday,Afternoon
9822,9822,b07a2298-7c03-49b3-a0a6-c65333847598,super love,2020-12-21 06:12:00,GIF,culture,positive,75,2020,December,21,Monday,Morning
9823,9823,b07a2298-7c03-49b3-a0a6-c65333847598,like,2021-04-18 23:34:00,GIF,culture,positive,50,2021,April,18,Sunday,Night
9824,9824,b07a2298-7c03-49b3-a0a6-c65333847598,heart,2021-01-14 03:05:00,GIF,culture,positive,60,2021,January,14,Thursday,Night
9825,9825,b07a2298-7c03-49b3-a0a6-c65333847598,disgust,2020-12-27 05:24:00,GIF,culture,negative,0,2020,December,27,Sunday,Morning
9826,9826,b07a2298-7c03-49b3-a0a6-c65333847598,love,2020-07-14 18:19:00,GIF,culture,positive,65,2020,July,14,Tuesday,Evening
9827,9827,b07a2298-7c03-49b3-a0a6-c65333847598,hate,2020-08-03 03:00:00,GIF,culture,negative,5,2020,August,3,Monday,Night
9828,9828,b07a2298-7c03-49b3-a0a6-c65333847598,hate,2021-04-01 11:44:00,GIF,culture,negative,5,2021,April,1,Thursday,Morning
9829,9829,b07a2298-7c03-49b3-a0a6-c65333847598,like,2020-07-25 02:23:00,GIF,culture,positive,50,2020,July,25,Saturday,Night
9830,9830,b07a2298-7c03-49b3-a0a6-c65333847598,want,2020-06-19 19:33:00,GIF,culture,positive,70,2020,June,19,Friday,Evening
9831,9831,b07a2298-7c03-49b3-a0a6-c65333847598,dislike,2020-06-27 22:29:00,GIF,culture,negative,10,2020,June,27,Saturday,Night
9832,9832,b07a2298-7c03-49b3-a0a6-c65333847598,dislike,2020-06-26 08:48:00,GIF,culture,negative,10,2020,June,26,Friday,Morning
9833,9833,b07a2298-7c03-49b3-a0a6-c65333847598,scared,2021-05-24 09:37:00,GIF,culture,negative,15,2021,May,24,Monday,Morning
9834,9834,b07a2298-7c03-49b3-a0a6-c65333847598,love,2021-01-22 00:32:00,GIF,culture,positive,65,2021,January,22,Friday,Night
9835,9835,b07a2298-7c03-49b3-a0a6-c65333847598,heart,2020-07-21 14:05:00,GIF,culture,positive,60,2020,July,21,Tuesday,Afternoon
9836,9836,b07a2298-7c03-49b3-a0a6-c65333847598,adore,2020-06-30 09:48:00,GIF,culture,positive,72,2020,June,30,Tuesday,Morning
9837,9837,b07a2298-7c03-49b3-a0a6-c65333847598,interested,2020-07-02 08:33:00,GIF,culture,positive,30,2020,July,2,Thursday,Morning
9838,9838,b07a2298-7c03-49b3-a0a6-c65333847598,indifferent,2020-11-25 23:25:00,GIF,culture,neutral,20,2020,November,25,Wednesday,Night
9839,9839,b07a2298-7c03-49b3-a0a6-c65333847598,hate,2021-05-05 05:13:00,GIF,culture,negative,5,2021,May,5,Wednesday,Morning
9840,9840,38a50d44-5a3d-41c1-bf46-58638def9442,indifferent,2020-11-27 21:14:00,video,fitness,neutral,20,2020,November,27,Friday,Night
9841,9841,38a50d44-5a3d-41c1-bf46-58638def9442,interested,2020-11-23 22:29:00,video,fitness,positive,30,2020,November,23,Monday,Night
9842,9842,38a50d44-5a3d-41c1-bf46-58638def9442,adore,2021-03-13 01:58:00,video,fitness,positive,72,2021,March,13,Saturday,Night
9843,9843,38a50d44-5a3d-41c1-bf46-58638def9442,peeking,2020-10-25 18:23:00,video,fitness,neutral,35,2020,October,25,Sunday,Evening
9844,9844,38a50d44-5a3d-41c1-bf46-58638def9442,interested,2021-05-23 18:25:00,video,fitness,positive,30,2021,May,23,Sunday,Evening
9845,9845,38a50d44-5a3d-41c1-bf46-58638def9442,scared,2020-11-01 22:10:00,video,fitness,negative,15,2020,November,1,Sunday,Night
9846,9846,38a50d44-5a3d-41c1-bf46-58638def9442,indifferent,2021-04-08 16:34:00,video,fitness,neutral,20,2021,April,8,Thursday,Afternoon
9847,9847,38a50d44-5a3d-41c1-bf46-58638def9442,love,2020-12-16 02:20:00,video,fitness,positive,65,2020,December,16,Wednesday,Night
9848,9848,45d2d284-1830-45a3-8c9d-95f8bdec3202,disgust,2020-07-15 22:46:00,audio,studying,negative,0,2020,July,15,Wednesday,Night
9849,9849,45d2d284-1830-45a3-8c9d-95f8bdec3202,interested,2020-09-08 00:59:00,audio,studying,positive,30,2020,September,8,Tuesday,Night
9850,9850,45d2d284-1830-45a3-8c9d-95f8bdec3202,scared,2020-10-05 07:31:00,audio,studying,negative,15,2020,October,5,Monday,Morning
9851,9851,45d2d284-1830-45a3-8c9d-95f8bdec3202,dislike,2021-01-20 07:33:00,audio,studying,negative,10,2021,January,20,Wednesday,Morning
9852,9852,45d2d284-1830-45a3-8c9d-95f8bdec3202,intrigued,2021-01-15 18:37:00,audio,studying,positive,45,2021,January,15,Friday,Evening
9853,9853,45d2d284-1830-45a3-8c9d-95f8bdec3202,like,2020-12-18 20:49:00,audio,studying,positive,50,2020,December,18,Friday,Evening
9854,9854,45d2d284-1830-45a3-8c9d-95f8bdec3202,cherish,2020-12-14 03:53:00,audio,studying,positive,70,2020,December,14,Monday,Night
9855,9855,45d2d284-1830-45a3-8c9d-95f8bdec3202,intrigued,2021-06-14 19:55:00,audio,studying,positive,45,2021,June,14,Monday,Evening
9856,9856,45d2d284-1830-45a3-8c9d-95f8bdec3202,scared,2020-07-07 09:16:00,audio,studying,negative,15,2020,July,7,Tuesday,Morning
9857,9857,2dcf2359-f366-46a4-8ac0-14229d056bb3,super love,2020-06-27 13:49:00,audio,studying,positive,75,2020,June,27,Saturday,Afternoon
9858,9858,2dcf2359-f366-46a4-8ac0-14229d056bb3,scared,2021-05-06 11:37:00,audio,studying,negative,15,2021,May,6,Thursday,Morning
9859,9859,2dcf2359-f366-46a4-8ac0-14229d056bb3,peeking,2020-10-31 19:54:00,audio,studying,neutral,35,2020,October,31,Saturday,Evening
9860,9860,f7c26d94-b7c6-45a0-b882-354d8d89c2af,adore,2020-09-05 08:10:00,photo,science,positive,72,2020,September,5,Saturday,Morning
9861,9861,f7c26d94-b7c6-45a0-b882-354d8d89c2af,super love,2021-03-07 21:13:00,photo,science,positive,75,2021,March,7,Sunday,Night
9862,9862,f7c26d94-b7c6-45a0-b882-354d8d89c2af,heart,2020-07-14 10:52:00,photo,science,positive,60,2020,July,14,Tuesday,Morning
9863,9863,b8368fca-8fe3-4768-beed-5056cff63c23,adore,2020-09-28 16:41:00,audio,technology,positive,72,2020,September,28,Monday,Afternoon
9864,9864,b8368fca-8fe3-4768-beed-5056cff63c23,adore,2020-12-17 21:52:00,audio,technology,positive,72,2020,December,17,Thursday,Night
9865,9865,b8368fca-8fe3-4768-beed-5056cff63c23,love,2021-05-29 11:03:00,audio,technology,positive,65,2021,May,29,Saturday,Morning
9866,9866,b8368fca-8fe3-4768-beed-5056cff63c23,super love,2021-01-06 09:14:00,audio,technology,positive,75,2021,January,6,Wednesday,Morning
9867,9867,b8368fca-8fe3-4768-beed-5056cff63c23,adore,2020-11-29 04:19:00,audio,technology,positive,72,2020,November,29,Sunday,Night
9868,9868,b8368fca-8fe3-4768-beed-5056cff63c23,heart,2021-03-27 11:29:00,audio,technology,positive,60,2021,March,27,Saturday,Morning
9869,9869,b8368fca-8fe3-4768-beed-5056cff63c23,like,2020-10-02 12:49:00,audio,technology,positive,50,2020,October,2,Friday,Afternoon
9870,9870,b8368fca-8fe3-4768-beed-5056cff63c23,scared,2020-10-04 21:03:00,audio,technology,negative,15,2020,October,4,Sunday,Night
9871,9871,b8368fca-8fe3-4768-beed-5056cff63c23,scared,2020-09-08 21:34:00,audio,technology,negative,15,2020,September,8,Tuesday,Night
9872,9872,b8368fca-8fe3-4768-beed-5056cff63c23,adore,2020-07-02 04:31:00,audio,technology,positive,72,2020,July,2,Thursday,Night
9873,9873,b8368fca-8fe3-4768-beed-5056cff63c23,worried,2020-10-21 01:44:00,audio,technology,negative,12,2020,October,21,Wednesday,Night
9874,9874,b8368fca-8fe3-4768-beed-5056cff63c23,heart,2021-04-24 17:02:00,audio,technology,positive,60,2021,April,24,Saturday,Evening
9875,9875,b8368fca-8fe3-4768-beed-5056cff63c23,indifferent,2020-08-05 03:36:00,audio,technology,neutral,20,2020,August,5,Wednesday,Night
9876,9876,b8368fca-8fe3-4768-beed-5056cff63c23,interested,2020-11-13 18:15:00,audio,technology,positive,30,2020,November,13,Friday,Evening
9877,9877,b8368fca-8fe3-4768-beed-5056cff63c23,adore,2021-05-23 23:14:00,audio,technology,positive,72,2021,May,23,Sunday,Night
9878,9878,b8368fca-8fe3-4768-beed-5056cff63c23,interested,2021-01-03 00:57:00,audio,technology,positive,30,2021,January,3,Sunday,Night
9879,9879,b8368fca-8fe3-4768-beed-5056cff63c23,peeking,2021-02-15 00:00:00,audio,technology,neutral,35,2021,February,15,Monday,Night
9880,9880,b8368fca-8fe3-4768-beed-5056cff63c23,worried,2020-08-26 12:07:00,audio,technology,negative,12,2020,August,26,Wednesday,Afternoon
9881,9881,b8368fca-8fe3-4768-beed-5056cff63c23,super love,2020-12-02 02:55:00,audio,technology,positive,75,2020,December,2,Wednesday,Night
9882,9882,b8368fca-8fe3-4768-beed-5056cff63c23,want,2020-11-18 17:49:00,audio,technology,positive,70,2020,November,18,Wednesday,Evening
9883,9883,b8368fca-8fe3-4768-beed-5056cff63c23,interested,2021-06-04 21:29:00,audio,technology,positive,30,2021,June,4,Friday,Night
9884,9884,b8368fca-8fe3-4768-beed-5056cff63c23,hate,2020-11-03 06:59:00,audio,technology,negative,5,2020,November,3,Tuesday,Morning
9885,9885,b8368fca-8fe3-4768-beed-5056cff63c23,cherish,2020-09-05 20:20:00,audio,technology,positive,70,2020,September,5,Saturday,Evening
9886,9886,b8368fca-8fe3-4768-beed-5056cff63c23,scared,2021-04-25 23:15:00,audio,technology,negative,15,2021,April,25,Sunday,Night
9887,9887,b8368fca-8fe3-4768-beed-5056cff63c23,indifferent,2020-09-01 13:51:00,audio,technology,neutral,20,2020,September,1,Tuesday,Afternoon
9888,9888,b8368fca-8fe3-4768-beed-5056cff63c23,adore,2020-12-07 13:57:00,audio,technology,positive,72,2020,December,7,Monday,Afternoon
9889,9889,b8368fca-8fe3-4768-beed-5056cff63c23,hate,2021-04-18 12:18:00,audio,technology,negative,5,2021,April,18,Sunday,Afternoon
9890,9890,b8368fca-8fe3-4768-beed-5056cff63c23,super love,2021-06-11 15:20:00,audio,technology,positive,75,2021,June,11,Friday,Afternoon
9891,9891,b8368fca-8fe3-4768-beed-5056cff63c23,want,2021-01-22 02:23:00,audio,technology,positive,70,2021,January,22,Friday,Night
9892,9892,b8368fca-8fe3-4768-beed-5056cff63c23,worried,2021-03-30 18:54:00,audio,technology,negative,12,2021,March,30,Tuesday,Evening
9893,9893,b8368fca-8fe3-4768-beed-5056cff63c23,heart,2021-01-09 22:22:00,audio,technology,positive,60,2021,January,9,Saturday,Night
9894,9894,b8368fca-8fe3-4768-beed-5056cff63c23,interested,2020-11-15 02:51:00,audio,technology,positive,30,2020,November,15,Sunday,Night
9895,9895,b8368fca-8fe3-4768-beed-5056cff63c23,disgust,2021-03-24 16:09:00,audio,technology,negative,0,2021,March,24,Wednesday,Afternoon
9896,9896,b8368fca-8fe3-4768-beed-5056cff63c23,disgust,2021-03-12 00:56:00,audio,technology,negative,0,2021,March,12,Friday,Night
9897,9897,29d7781c-9302-4269-91f3-c23afb33467a,worried,2020-08-29 07:24:00,video,public speaking,negative,12,2020,August,29,Saturday,Morning
9898,9898,29d7781c-9302-4269-91f3-c23afb33467a,super love,2021-05-30 06:34:00,video,public speaking,positive,75,2021,May,30,Sunday,Morning
9899,9899,29d7781c-9302-4269-91f3-c23afb33467a,like,2021-02-04 09:32:00,video,public speaking,positive,50,2021,February,4,Thursday,Morning
9900,9900,29d7781c-9302-4269-91f3-c23afb33467a,hate,2021-02-04 03:17:00,video,public speaking,negative,5,2021,February,4,Thursday,Night
9901,9901,29d7781c-9302-4269-91f3-c23afb33467a,want,2020-10-09 11:46:00,video,public speaking,positive,70,2020,October,9,Friday,Morning
9902,9902,29d7781c-9302-4269-91f3-c23afb33467a,love,2020-10-06 03:05:00,video,public speaking,positive,65,2020,October,6,Tuesday,Night
9903,9903,29d7781c-9302-4269-91f3-c23afb33467a,adore,2020-10-12 04:53:00,video,public speaking,positive,72,2020,October,12,Monday,Night
9904,9904,29d7781c-9302-4269-91f3-c23afb33467a,heart,2021-06-07 23:44:00,video,public speaking,positive,60,2021,June,7,Monday,Night
9905,9905,29d7781c-9302-4269-91f3-c23afb33467a,intrigued,2020-09-03 20:59:00,video,public speaking,positive,45,2020,September,3,Thursday,Evening
9906,9906,29d7781c-9302-4269-91f3-c23afb33467a,peeking,2021-06-16 23:37:00,video,public speaking,neutral,35,2021,June,16,Wednesday,Night
9907,9907,29d7781c-9302-4269-91f3-c23afb33467a,want,2020-08-10 21:55:00,video,public speaking,positive,70,2020,August,10,Monday,Night
9908,9908,29d7781c-9302-4269-91f3-c23afb33467a,intrigued,2021-02-02 19:45:00,video,public speaking,positive,45,2021,February,2,Tuesday,Evening
9909,9909,29d7781c-9302-4269-91f3-c23afb33467a,worried,2021-03-23 14:19:00,video,public speaking,negative,12,2021,March,23,Tuesday,Afternoon
9910,9910,29d7781c-9302-4269-91f3-c23afb33467a,indifferent,2021-01-05 06:22:00,video,public speaking,neutral,20,2021,January,5,Tuesday,Morning
9911,9911,29d7781c-9302-4269-91f3-c23afb33467a,indifferent,2020-10-16 10:53:00,video,public speaking,neutral,20,2020,October,16,Friday,Morning
9912,9912,29d7781c-9302-4269-91f3-c23afb33467a,dislike,2021-01-14 22:38:00,video,public speaking,negative,10,2021,January,14,Thursday,Night
9913,9913,29d7781c-9302-4269-91f3-c23afb33467a,interested,2020-11-09 06:50:00,video,public speaking,positive,30,2020,November,9,Monday,Morning
9914,9914,29d7781c-9302-4269-91f3-c23afb33467a,heart,2020-08-09 08:01:00,video,public speaking,positive,60,2020,August,9,Sunday,Morning
9915,9915,29d7781c-9302-4269-91f3-c23afb33467a,adore,2020-11-26 23:15:00,video,public speaking,positive,72,2020,November,26,Thursday,Night
9916,9916,29d7781c-9302-4269-91f3-c23afb33467a,want,2020-11-23 19:23:00,video,public speaking,positive,70,2020,November,23,Monday,Evening
9917,9917,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,hate,2020-08-15 20:17:00,photo,education,negative,5,2020,August,15,Saturday,Evening
9918,9918,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,2021-05-31 08:40:00,photo,education,negative,15,2021,May,31,Monday,Morning
9919,9919,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,cherish,2021-04-10 20:28:00,photo,education,positive,70,2021,April,10,Saturday,Evening
9920,9920,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,2020-08-25 17:29:00,photo,education,neutral,20,2020,August,25,Tuesday,Evening
9921,9921,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,want,2021-06-11 11:48:00,photo,education,positive,70,2021,June,11,Friday,Morning
9922,9922,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,peeking,2020-12-30 10:17:00,photo,education,neutral,35,2020,December,30,Wednesday,Morning
9923,9923,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,super love,2020-06-28 22:15:00,photo,education,positive,75,2020,June,28,Sunday,Night
9924,9924,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,interested,2020-10-02 13:35:00,photo,education,positive,30,2020,October,2,Friday,Afternoon
9925,9925,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,2021-05-11 01:53:00,photo,education,neutral,20,2021,May,11,Tuesday,Night
9926,9926,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,2020-06-30 01:59:00,photo,education,negative,15,2020,June,30,Tuesday,Night
9927,9927,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,cherish,2020-08-05 14:21:00,photo,education,positive,70,2020,August,5,Wednesday,Afternoon
9928,9928,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,heart,2021-04-22 07:11:00,photo,education,positive,60,2021,April,22,Thursday,Morning
9929,9929,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,dislike,2021-03-17 23:56:00,photo,education,negative,10,2021,March,17,Wednesday,Night
9930,9930,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,2021-03-30 20:56:00,photo,education,negative,15,2021,March,30,Tuesday,Evening
9931,9931,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,2021-05-10 06:55:00,photo,education,neutral,20,2021,May,10,Monday,Morning
9932,9932,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,dislike,2020-11-17 20:56:00,photo,education,negative,10,2020,November,17,Tuesday,Evening
9933,9933,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,want,2021-04-29 21:29:00,photo,education,positive,70,2021,April,29,Thursday,Night
9934,9934,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,cherish,2021-03-11 02:07:00,photo,education,positive,70,2021,March,11,Thursday,Night
9935,9935,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,disgust,2020-10-06 07:42:00,photo,education,negative,0,2020,October,6,Tuesday,Morning
9936,9936,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,cherish,2020-11-15 22:23:00,photo,education,positive,70,2020,November,15,Sunday,Night
9937,9937,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,2021-05-16 19:26:00,photo,education,neutral,20,2021,May,16,Sunday,Evening
9938,9938,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,hate,2021-04-23 19:15:00,photo,education,negative,5,2021,April,23,Friday,Evening
9939,9939,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,worried,2020-12-17 04:10:00,photo,education,negative,12,2020,December,17,Thursday,Night
9940,9940,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,peeking,2020-09-03 13:19:00,photo,education,neutral,35,2020,September,3,Thursday,Afternoon
9941,9941,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,want,2021-01-22 20:41:00,photo,education,positive,70,2021,January,22,Friday,Evening
9942,9942,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,2021-05-31 23:06:00,audio,dogs,positive,72,2021,May,31,Monday,Night
9943,9943,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,2021-02-01 06:11:00,audio,dogs,positive,72,2021,February,1,Monday,Morning
9944,9944,4df372b3-ed9d-41ef-b33d-b576ec383dfc,love,2021-02-09 01:16:00,audio,dogs,positive,65,2021,February,9,Tuesday,Night
9945,9945,4df372b3-ed9d-41ef-b33d-b576ec383dfc,super love,2020-10-06 09:39:00,audio,dogs,positive,75,2020,October,6,Tuesday,Morning
9946,9946,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,2021-03-06 14:17:00,audio,dogs,positive,60,2021,March,6,Saturday,Afternoon
9947,9947,4df372b3-ed9d-41ef-b33d-b576ec383dfc,love,2021-01-10 04:02:00,audio,dogs,positive,65,2021,January,10,Sunday,Night
9948,9948,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,2021-01-31 01:36:00,audio,dogs,positive,60,2021,January,31,Sunday,Night
9949,9949,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,2020-07-27 00:54:00,audio,dogs,neutral,35,2020,July,27,Monday,Night
9950,9950,4df372b3-ed9d-41ef-b33d-b576ec383dfc,want,2021-04-02 03:26:00,audio,dogs,positive,70,2021,April,2,Friday,Night
9951,9951,4df372b3-ed9d-41ef-b33d-b576ec383dfc,cherish,2020-12-22 09:08:00,audio,dogs,positive,70,2020,December,22,Tuesday,Morning
9952,9952,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,2020-08-31 22:29:00,audio,dogs,neutral,20,2020,August,31,Monday,Night
9953,9953,4df372b3-ed9d-41ef-b33d-b576ec383dfc,dislike,2020-07-25 10:55:00,audio,dogs,negative,10,2020,July,25,Saturday,Morning
9954,9954,4df372b3-ed9d-41ef-b33d-b576ec383dfc,hate,2020-08-21 19:38:00,audio,dogs,negative,5,2020,August,21,Friday,Evening
9955,9955,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,2021-03-08 12:50:00,audio,dogs,positive,60,2021,March,8,Monday,Afternoon
9956,9956,4df372b3-ed9d-41ef-b33d-b576ec383dfc,dislike,2021-02-26 15:19:00,audio,dogs,negative,10,2021,February,26,Friday,Afternoon
9957,9957,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,2020-07-10 03:45:00,audio,dogs,positive,60,2020,July,10,Friday,Night
9958,9958,4df372b3-ed9d-41ef-b33d-b576ec383dfc,want,2021-03-03 12:25:00,audio,dogs,positive,70,2021,March,3,Wednesday,Afternoon
9959,9959,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,2021-05-15 20:33:00,audio,dogs,neutral,35,2021,May,15,Saturday,Evening
9960,9960,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,2021-05-11 00:42:00,audio,dogs,neutral,20,2021,May,11,Tuesday,Night
9961,9961,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,2020-11-06 00:37:00,audio,dogs,positive,72,2020,November,6,Friday,Night
9962,9962,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,2020-11-22 15:22:00,audio,dogs,positive,72,2020,November,22,Sunday,Afternoon
9963,9963,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,2020-08-13 12:54:00,audio,dogs,neutral,35,2020,August,13,Thursday,Afternoon
9964,9964,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,2021-06-02 12:24:00,audio,dogs,positive,60,2021,June,2,Wednesday,Afternoon
9965,9965,4df372b3-ed9d-41ef-b33d-b576ec383dfc,super love,2021-04-19 01:45:00,audio,dogs,positive,75,2021,April,19,Monday,Night
9966,9966,4df372b3-ed9d-41ef-b33d-b576ec383dfc,scared,2020-08-06 19:01:00,audio,dogs,negative,15,2020,August,6,Thursday,Evening
9967,9967,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,2020-09-10 22:42:00,audio,dogs,neutral,35,2020,September,10,Thursday,Night
9968,9968,4df372b3-ed9d-41ef-b33d-b576ec383dfc,disgust,2021-06-14 23:39:00,audio,dogs,negative,0,2021,June,14,Monday,Night
9969,9969,4df372b3-ed9d-41ef-b33d-b576ec383dfc,like,2021-01-06 09:36:00,audio,dogs,positive,50,2021,January,6,Wednesday,Morning
9970,9970,4df372b3-ed9d-41ef-b33d-b576ec383dfc,intrigued,2021-03-03 22:24:00,audio,dogs,positive,45,2021,March,3,Wednesday,Night
9971,9971,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,2021-04-05 17:46:00,audio,dogs,neutral,20,2021,April,5,Monday,Evening
9972,9972,4df372b3-ed9d-41ef-b33d-b576ec383dfc,worried,2021-04-28 16:31:00,audio,dogs,negative,12,2021,April,28,Wednesday,Afternoon
9973,9973,4df372b3-ed9d-41ef-b33d-b576ec383dfc,like,2020-12-21 08:39:00,audio,dogs,positive,50,2020,December,21,Monday,Morning
